position_number,position_description,name,dob,nationality,value
19,Centre-Forward,Luca Vido,"Feb 3, 1997 (23)",Italy,£1.44m
31,Centre-Forward,Michele Marconi,"May 13, 1989 (30)",Italy,£428k
35,Centre-Forward,Michael Fabbro,"May 10, 1996 (23)",Italy,£270k
26,Centre-Forward,Gaetano Masucci,"Oct 26, 1984 (35)",Italy,£225k
9,Centre-Forward,Davide Moscardelli,"Feb 3, 1980 (40)",Italy / Belgium,£135k
16,Centre-Forward,Elia Giani,"Dec 20, 2000 (19)",Italy,£23k
22,Goalkeeper,Michele Di Gregorio,"Jul 27, 1997 (22)",Italy,£900k
1,Goalkeeper,Giacomo Bindi,"Jan 2, 1987 (33)",Italy,£180k
31,Centre-Back,Michele Camporese,"May 19, 1992 (27)",Italy,£720k
6,Centre-Back,Alberto Barison,"Aug 3, 1994 (25)",Italy,£653k
5,Centre-Back,Alessandro Vogliacco,"Sep 14, 1998 (21)",Italy,£405k
20,Centre-Back,Andrea Gasbarro,"Jan 7, 1995 (25)",Italy,£270k
26,Centre-Back,Alessandro Bassoli,"Jun 19, 1990 (29)",Italy,£180k
4,Centre-Back,Mirko Stefani,"Jan 25, 1984 (36)",Italy,£90k
3,Left-Back,Michele De Agostini,"Nov 27, 1983 (36)",Italy,£270k
25,Left-Back,Luca Zanon,"Jul 4, 1996 (23)",Italy,£90k
29,Right-Back,Alberto Almici,"Jan 11, 1993 (27)",Italy,£360k
11,Right-Back,Daniel Semenzato,"Jan 11, 1987 (33)",Italy,£270k
8,Defensive Midfield,Salvatore Burrai,"May 26, 1987 (32)",Italy,£428k
14,Defensive Midfield,Simone Pasa,"Jan 21, 1994 (26)",Italy,£293k
24,Central Midfield,Tommaso Pobega,"Jul 15, 1999 (20)",Italy,£1.80m
7,Central Midfield,Davide Gavazzi,"May 7, 1986 (33)",Italy,£293k
21,Central Midfield,Gianvito Misuraca,"Apr 2, 1990 (30)",Italy,£270k
30,Central Midfield,Roberto Zammarini,"Jul 5, 1996 (23)",Italy,£270k
18,Central Midfield,Davide Mazzocco,"Oct 6, 1995 (24)",Italy,£225k
23,Attacking Midfield,Luca Tremolada,"Nov 25, 1991 (28)",Italy,£653k
10,Attacking Midfield,Lucas Chiaretti,"Sep 22, 1987 (32)",Brazil / Italy,£225k
13,Right Winger,Patrick Ciurria,"Feb 9, 1995 (25)",Italy,£360k
9,Centre-Forward,Luca Strizzolo,"Apr 29, 1992 (27)",Italy,£495k
27,Centre-Forward,Leonardo Candellone,"Sep 15, 1997 (22)",Italy,£360k
28,Centre-Forward,Riccardo Bocalon,"Mar 3, 1989 (31)",Italy,£360k
1,Goalkeeper,Alberto Paleari,"Aug 29, 1992 (27)",Italy,£810k
12,Goalkeeper,Luca Maniero,"Jun 12, 1995 (24)",Italy,£90k
22,Goalkeeper,Gabriele Plechero,"Oct 17, 2002 (17)",Italy,£68k
15,Centre-Back,Domenico Frare,"May 10, 1996 (23)",Italy,£1.35m
5,Centre-Back,Davide Adorni,"Aug 9, 1992 (27)",Italy,£585k
6,Centre-Back,Agostino Camigliano,"Jul 11, 1994 (25)",Italy,£180k
18,Centre-Back,Romano Perticone,"Aug 13, 1986 (33)",Italy,£180k
3,Left-Back,Amedeo Benedetti,"Oct 25, 1991 (28)",Italy,£653k
13,Left-Back,Alberto Rizzo,"Apr 25, 1997 (22)",Italy,£158k
24,Right-Back,Luca Ghiringhelli,"Jan 23, 1992 (28)",Italy,£360k
25,Right-Back,Christian Ventola,"May 15, 1997 (22)",Italy,£225k
2,Right-Back,Christian Mora,"Dec 31, 1997 (22)",Italy,£180k
4,Defensive Midfield,Manuel Iori,"Mar 12, 1982 (38)",Italy,£293k
26,Defensive Midfield,Nicola Pavan,"Jun 15, 1993 (26)",Italy,£225k
23,Central Midfield,Simone Branca,"Mar 25, 1992 (28)",Italy,£585k
10,Central Midfield,Christian D'Urso,"Jul 26, 1997 (22)",Italy,£428k
8,Central Midfield,Federico Proia,"Feb 4, 1996 (24)",Italy,£270k
20,Central Midfield,Mario Gargiulo,"Mar 26, 1996 (24)",Italy,£180k
7,Central Midfield,Andrea Bussaglia,"May 28, 1997 (22)",Italy,£135k
16,Attacking Midfield,Alessio Vita,"Mar 16, 1993 (27)",Italy,£293k
17,Right Winger,Marco Rosafio,"Mar 19, 1994 (26)",Italy / Switzerland,£225k
11,Second Striker,Giuseppe Panico,"May 10, 1997 (22)",Italy,£293k
9,Centre-Forward,Davide Diaw,"Jan 6, 1992 (28)",Italy / Senegal,£810k
14,Centre-Forward,Davide Luppi,"Jul 19, 1990 (29)",Italy,£315k
30,Centre-Forward,Francesco Stanco,"Feb 26, 1987 (33)",Italy,£225k
19,Centre-Forward,Michael De Marchi,"Aug 30, 1994 (25)",Italy,£135k
33,Goalkeeper,Pietro Perina,"Feb 28, 1992 (28)",Italy,£428k
22,Goalkeeper,Umberto Saracco,"Apr 10, 1994 (26)",Italy,£135k
4,Centre-Back,Aníbal Capela,"May 8, 1991 (28)",Portugal,£270k
23,Centre-Back,Salvatore Monaco,"Aug 15, 1992 (27)",Italy,£270k
5,Centre-Back,Riccardo Idda,"Dec 26, 1988 (31)",Italy,£225k
14,Centre-Back,Raffaele Schiavi,"Mar 15, 1986 (34)",Italy,£90k
3,Left-Back,Achraf Lazaar,"Jan 22, 1992 (28)",Morocco / Italy,£360k
18,Left-Back,Matteo Legittimo,"Jun 17, 1989 (30)",Italy,£360k
11,Left-Back,Tommaso D'Orazio,"May 3, 1990 (29)",Italy,£293k
15,Right-Back,Tiago Casasola,"Aug 11, 1995 (24)",Argentina / Italy,£360k
27,Right-Back,Luca Bittante,"Aug 14, 1993 (26)",Italy,£293k
2,Right-Back,Angelo Corsi,"May 18, 1989 (30)",Italy,£225k
30,Central Midfield,Franck Kanouté,"Dec 13, 1998 (21)",Senegal,£608k
6,Central Midfield,Jérémie Broh,"Mar 21, 1997 (23)",Italy / Cote d'Ivoire,£428k
16,Central Midfield,Daniele Sciaudone,"Aug 10, 1988 (31)",Italy,£360k
21,Central Midfield,Mirko Bruccini,"Jan 18, 1986 (34)",Italy,£270k
31,Central Midfield,Mario Prezioso,"Apr 15, 1996 (24)",Italy,£248k
32,Left Winger,Jaime Báez,"Apr 25, 1995 (24)",Uruguay / Spain,£1.08m
7,Left Winger,Nicholas Pierini,"Aug 6, 1998 (21)",Italy,£653k
13,Left Winger,Mohamed Bahlouli,"Feb 17, 2000 (20)",France / Algeria,£180k
25,Left Winger,Ben Lhassine Kone,"Mar 14, 2000 (20)",Cote d'Ivoire,£180k
10,Right Winger,Mirko Carretta,"Nov 23, 1990 (29)",Italy,£293k
17,Second Striker,Zinédine Machach,"Jan 5, 1996 (24)",France / Morocco,£428k
29,Centre-Forward,Emmanuel Rivière,"Mar 3, 1990 (30)",Martinique / France,£585k
9,Centre-Forward,Raúl Asencio,"May 20, 1998 (21)",Spain / Brazil,£563k
12,Goalkeeper,Luca Lezzerini,"Mar 24, 1995 (25)",Italy,£585k
22,Goalkeeper,Alberto Pomini,"Mar 17, 1981 (39)",Italy,£90k
1,Goalkeeper,Bruno Bertinato,"May 31, 1998 (21)",Brazil / Italy,£45k
13,Centre-Back,Marco Modolo,"Mar 23, 1989 (31)",Italy,£428k
21,Centre-Back,Michele Cremonesi,"Apr 15, 1988 (32)",Italy,£293k
32,Centre-Back,Pietro Ceccaroni,"Dec 21, 1995 (24)",Italy,£225k
3,Centre-Back,Nicolò Casale,"Feb 14, 1998 (22)",Italy,£180k
20,Centre-Back,Davide Riccardi,"Apr 9, 1996 (24)",Italy,£135k
15,Centre-Back,Antonio Marino,"Aug 9, 1988 (31)",Italy,£90k
34,Centre-Back,Mario De Marino,"Jan 23, 2000 (20)",Italy,£68k
14,Left-Back,Gian Filippo Felicioli,"Sep 30, 1997 (22)",Italy,£293k
11,Left-Back,Cristian Molinaro,"Jul 30, 1983 (36)",Italy,£180k
30,Left-Back,Nicolò Simeoni,"May 30, 1999 (20)",Italy,£23k
2,Right-Back,Alessandro Fiordaliso,"Mar 20, 1999 (21)",Italy,£360k
33,Right-Back,Ivan Lakicevic,"Jul 27, 1993 (26)",Serbia,£270k
16,Defensive Midfield,Luca Fiordilino,"Jul 25, 1996 (23)",Italy,£360k
5,Defensive Midfield,Antonio Junior Vacca,"May 13, 1990 (29)",Italy,£270k
4,Central Midfield,Franco Zuculini,"Sep 5, 1990 (29)",Argentina / Italy,£495k
25,Central Midfield,Lorenzo Lollo,"Dec 8, 1990 (29)",Italy,£428k
8,Central Midfield,Fabrizio Caligara,"Apr 12, 2000 (20)",Italy,£405k
6,Central Midfield,Sergiu Suciu,"May 8, 1990 (29)",Romania / Italy,£270k
23,Central Midfield,Youssef Maleh,"Aug 22, 1998 (21)",Italy / Morocco,£180k
26,Attacking Midfield,Marco Firenze,"Jun 26, 1993 (26)",Italy,£428k
35,Left Winger,Alexandre Pimenta,"Mar 2, 1999 (21)",Portugal,£90k
10,Right Winger,Mattia Aramu,"May 14, 1995 (24)",Italy,£585k
7,Second Striker,Yuri Senesi,"Jun 26, 1997 (22)",Italy,£90k
28,Centre-Forward,Alessandro Capello,"Dec 12, 1995 (24)",Italy,£720k
19,Centre-Forward,Samuele Longo,"Jan 12, 1992 (28)",Italy,£495k
9,Centre-Forward,Adriano Montalto,"Apr 6, 1988 (32)",Italy,£405k
18,Centre-Forward,Gaetano Monachello,"Mar 3, 1994 (26)",Italy,£293k
17,Centre-Forward,Gianmarco Zigoni,"May 10, 1991 (28)",Italy,£270k
22,Goalkeeper,Ivan Provedel,"Mar 17, 1994 (26)",Italy,£315k
25,Goalkeeper,Danilo Russo,"Jul 8, 1987 (32)",Italy,£135k
26,Goalkeeper,Emanuele Polverino,"Feb 13, 1997 (23)",Italy,£45k
1,Goalkeeper,Matteo Esposito,"Aug 6, 2002 (17)",Italy,£23k
20,Centre-Back,Magnus Troest,"Jun 5, 1987 (32)",Denmark,£315k
35,Centre-Back,Denis Tonucci,"Sep 6, 1988 (31)",Italy,£225k
6,Centre-Back,Nicholas Allievi,"Apr 20, 1992 (27)",Italy,£135k
34,Centre-Back,Adriano Mezavilla,"Jan 14, 1983 (37)",Brazil / Italy,£90k
23,Left-Back,Luca Germoni,"Sep 1, 1997 (22)",Italy,£315k
3,Left-Back,Giacomo Ricci,"Sep 2, 1996 (23)",Italy,£113k
28,Right-Back,Roberto Vitiello,"May 8, 1983 (36)",Italy,£180k
31,Right-Back,Pasquale Fazio,"Jun 10, 1989 (30)",Italy,£180k
5,Defensive Midfield,Giacomo Calò,"Feb 5, 1997 (23)",Italy,£585k
19,Defensive Midfield,Bright Addae,"Dec 19, 1992 (27)",Ghana,£540k
10,Defensive Midfield,Davide Di Gennaro,"Jun 16, 1988 (31)",Italy,£428k
24,Central Midfield,Alessandro Mastalli,"Feb 7, 1996 (24)",Italy,£293k
50,Central Midfield,Marcel Büchel,"Mar 18, 1991 (29)",Liechtenstein / Austria,£293k
37,Central Midfield,Simone Calvano,"Jul 11, 1993 (26)",Italy,£270k
13,Central Midfield,Mariano Izco,"Mar 13, 1983 (37)",Argentina / Italy,£90k
30,Left Winger,Alessandro Mallamo,"Mar 22, 1999 (21)",Italy,£225k
18,Right Winger,Luigi Canotto,"May 19, 1994 (25)",Italy,£495k
21,Right Winger,Salvatore Elia,"Jun 30, 1999 (20)",Italy,£315k
11,Right Winger,Alfredo Bifulco,"Jan 19, 1997 (23)",Italy,£293k
7,Right Winger,Fabrizio Melara,"May 6, 1986 (33)",Italy,£90k
8,Second Striker,Francesco Di Mariano,"Apr 20, 1996 (23)",Italy,£540k
32,Centre-Forward,Francesco Forte,"May 1, 1993 (26)",Italy,£855k
16,Centre-Forward,Karamoko Cissé,"Nov 14, 1988 (31)",Guinea / Italy,£360k
9,Centre-Forward,Alessandro Rossi,"Jan 3, 1997 (23)",Italy,£293k
1,Goalkeeper,Manuel Neuer,"Mar 27, 1986 (34)",Germany,£13.05m
26,Goalkeeper,Sven Ulreich,"Aug 3, 1988 (31)",Germany,£3.15m
36,Goalkeeper,Christian Früchtl,"Jan 28, 2000 (20)",Germany,£473k
39,Goalkeeper,Ron-Thorben Hoffmann,"Apr 4, 1999 (21)",Germany,£135k
21,Centre-Back,Lucas Hernández,"Feb 14, 1996 (24)",France / Spain,£50.40m
27,Centre-Back,David Alaba,"Jun 24, 1992 (27)",Austria,£46.80m
4,Centre-Back,Niklas Süle,"Sep 3, 1995 (24)",Germany,£43.20m
17,Centre-Back,Jérôme Boateng,"Sep 3, 1988 (31)",Germany,£10.80m
33,Centre-Back,Lars Lukas Mai,"Mar 31, 2000 (20)",Germany,£2.07m
19,Left-Back,Alphonso Davies,"Nov 2, 2000 (19)",Canada / Liberia,£40.50m
5,Right-Back,Benjamin Pavard,"Mar 28, 1996 (24)",France,£25.20m
2,Right-Back,Álvaro Odriozola,"Dec 14, 1995 (24)",Spain,£14.40m
32,Defensive Midfield,Joshua Kimmich,"Feb 8, 1995 (25)",Germany,£57.60m
8,Defensive Midfield,Javi Martínez,"Sep 2, 1988 (31)",Spain,£11.70m
6,Central Midfield,Thiago,"Apr 11, 1991 (29)",Spain / Brazil,£43.20m
18,Central Midfield,Leon Goretzka,"Feb 6, 1995 (25)",Germany,£36.00m
24,Central Midfield,Corentin Tolisso,"Aug 3, 1994 (25)",France / Togo,£22.95m
11,Central Midfield,Michaël Cuisance,"Aug 16, 1999 (20)",France,£7.20m
10,Attacking Midfield,Philippe Coutinho,"Jun 12, 1992 (27)",Brazil / Portugal,£50.40m
28,Attacking Midfield,Sarpreet Singh,"Feb 20, 1999 (21)",New Zealand / India,£810k
29,Left Winger,Kingsley Coman,"Jun 13, 1996 (23)",France / Guadeloupe,£36.00m
14,Left Winger,Ivan Perisic,"Feb 2, 1989 (31)",Croatia,£15.75m
34,Left Winger,Oliver Batista Meier,"Feb 16, 2001 (19)",Germany / Brazil,£810k
22,Right Winger,Serge Gnabry,"Jul 14, 1995 (24)",Germany / Cote d'Ivoire,£64.80m
16,Right Winger,Leon Dajaku,"Apr 12, 2001 (19)",Germany / Kosovo,£2.07m
25,Second Striker,Thomas Müller,"Sep 13, 1989 (30)",Germany,£22.95m
9,Centre-Forward,Robert Lewandowski,"Aug 21, 1988 (31)",Poland,£50.40m
35,Centre-Forward,Joshua Zirkzee,"May 22, 2001 (18)",Netherlands / Nigeria,£5.67m
15,Centre-Forward,Fiete Arp,"Jan 6, 2000 (20)",Germany,£2.43m
1,Goalkeeper,Roman Bürki,"Nov 14, 1990 (29)",Switzerland,£9.90m
35,Goalkeeper,Marwin Hitz,"Sep 18, 1987 (32)",Switzerland,£1.80m
25,Goalkeeper,Luca Unbehaun,"Feb 27, 2001 (19)",Germany,£315k
40,Goalkeeper,Eric Oelschlägel,"Sep 20, 1995 (24)",Germany,£270k
2,Centre-Back,Dan-Axel Zagadou,"Jun 3, 1999 (20)",France / Cote d'Ivoire,£28.35m
15,Centre-Back,Mats Hummels,"Dec 16, 1988 (31)",Germany,£21.60m
16,Centre-Back,Manuel Akanji,"Jul 19, 1995 (24)",Switzerland / Nigeria,£18.00m
18,Centre-Back,Leonardo Balerdi,"Jan 26, 1999 (21)",Argentina,£6.48m
14,Left-Back,Nico Schulz,"Apr 1, 1993 (27)",Germany / Italy,£14.40m
29,Left-Back,Marcel Schmelzer,"Jan 22, 1988 (32)",Germany,£1.26m
5,Right-Back,Achraf Hakimi,"Nov 4, 1998 (21)",Morocco / Spain,£48.60m
26,Right-Back,Lukasz Piszczek,"Jun 3, 1985 (34)",Poland,£1.80m
22,Right-Back,Mateu Morey,"Mar 2, 2000 (20)",Spain,£810k
27,Defensive Midfield,Emre Can,"Jan 12, 1994 (26)",Germany / Turkey,£21.60m
28,Defensive Midfield,Axel Witsel,"Jan 12, 1989 (31)",Belgium / Martinique,£19.35m
37,Defensive Midfield,Tobias Raschl,"Feb 21, 2000 (20)",Germany,£810k
19,Central Midfield,Julian Brandt,"May 2, 1996 (23)",Germany,£36.00m
6,Central Midfield,Thomas Delaney,"Sep 3, 1991 (28)",Denmark / United States,£15.75m
8,Central Midfield,Mahmoud Dahoud,"Jan 1, 1996 (24)",Germany / Syria,£5.85m
13,Left Midfield,Raphaël Guerreiro,"Dec 22, 1993 (26)",Portugal / France,£25.20m
32,Attacking Midfield,Giovanni Reyna,"Nov 13, 2002 (17)",United States / Portugal,£12.15m
23,Left Winger,Thorgan Hazard,"Mar 29, 1993 (27)",Belgium,£28.80m
7,Right Winger,Jadon Sancho,"Mar 25, 2000 (20)",England,£105.30m
11,Second Striker,Marco Reus,"May 31, 1989 (30)",Germany,£28.80m
17,Centre-Forward,Erling Haaland,"Jul 21, 2000 (19)",Norway,£64.80m
10,Centre-Forward,Mario Götze,"Jun 3, 1992 (27)",Germany,£9.45m
1,Goalkeeper,Péter Gulácsi,"May 6, 1990 (29)",Hungary,£8.55m
28,Goalkeeper,Yvon Mvogo,"Jun 6, 1994 (25)",Switzerland / Cameroon,£2.16m
33,Goalkeeper,Philipp Tschauner,"Nov 3, 1985 (34)",Germany,£293k
5,Centre-Back,Dayot Upamecano,"Oct 27, 1998 (21)",France / Guinea-Bissau,£40.50m
6,Centre-Back,Ibrahima Konaté,"May 25, 1999 (20)",France,£36.45m
16,Centre-Back,Lukas Klostermann,"Jun 3, 1996 (23)",Germany,£25.20m
4,Centre-Back,Willi Orban,"Nov 3, 1992 (27)",Hungary / Germany,£14.40m
26,Centre-Back,Ethan Ampadu,"Sep 14, 2000 (19)",Wales / England,£8.10m
37,Centre-Back,Frederik Jäkel,"Mar 7, 2001 (19)",Germany,£135k
42,Centre-Back,Malik Talabidi,"Jul 16, 2001 (18)",Germany / Togo,£135k
3,Left-Back,Angeliño,"Jan 4, 1997 (23)",Spain,£15.75m
23,Left-Back,Marcel Halstenberg,"Sep 27, 1991 (28)",Germany,£15.75m
22,Right-Back,Nordi Mukiele,"Nov 1, 1997 (22)",France / DR Congo,£18.00m
14,Defensive Midfield,Tyler Adams,"Feb 14, 1999 (21)",United States,£10.35m
53,Defensive Midfield,Tom Krauß,"Jun 22, 2001 (18)",Germany,£270k
27,Central Midfield,Konrad Laimer,"May 27, 1997 (22)",Austria,£21.60m
44,Central Midfield,Kevin Kampl,"Oct 9, 1990 (29)",Slovenia,£15.75m
8,Central Midfield,Amadou Haidara,"Jan 31, 1998 (22)",Mali,£13.95m
49,Central Midfield,Mads Bidstrup,"Feb 25, 2001 (19)",Denmark,£810k
25,Attacking Midfield,Dani Olmo,"May 7, 1998 (21)",Spain,£28.35m
18,Attacking Midfield,Christopher Nkunku,"Nov 14, 1997 (22)",France / DR Congo,£25.20m
19,Attacking Midfield,Hannes Wolf,"Apr 16, 1999 (21)",Austria,£9.90m
10,Left Winger,Emil Forsberg,"Oct 23, 1991 (28)",Sweden,£20.25m
17,Left Winger,Ademola Lookman,"Oct 20, 1997 (22)",England / Nigeria,£12.15m
7,Right Winger,Marcel Sabitzer,"Mar 17, 1994 (26)",Austria,£28.80m
35,Right Winger,Fabrice Hartmann,"Mar 2, 2001 (19)",Germany,£315k
11,Centre-Forward,Timo Werner,"Mar 6, 1996 (24)",Germany,£57.60m
9,Centre-Forward,Yussuf Poulsen,"Jun 15, 1994 (25)",Denmark / Tanzania,£21.60m
21,Centre-Forward,Patrik Schick,"Jan 24, 1996 (24)",Czech Republic,£18.00m
1,Goalkeeper,Lukas Hradecky,"Nov 24, 1989 (30)",Finland / Slovakia,£7.20m
28,Goalkeeper,Ramazan Özcan,"Jun 28, 1984 (35)",Austria,£270k
36,Goalkeeper,Niklas Lomb,"Jul 28, 1993 (26)",Germany,£225k
4,Centre-Back,Jonathan Tah,"Feb 11, 1996 (24)",Germany / Cote d'Ivoire,£26.55m
12,Centre-Back,Edmond Tapsoba,"Feb 2, 1999 (21)",Burkina Faso,£16.20m
5,Centre-Back,Sven Bender,"Apr 27, 1989 (30)",Germany,£6.30m
6,Centre-Back,Aleksandar Dragovic,"Mar 6, 1991 (29)",Austria / Serbia,£4.68m
18,Left-Back,Wendell,"Jul 20, 1993 (26)",Brazil,£12.15m
22,Left-Back,Daley Sinkgraven,"Jul 4, 1995 (24)",Netherlands,£4.32m
23,Right-Back,Mitchell Weiser,"Apr 21, 1994 (25)",Germany,£7.20m
8,Right-Back,Lars Bender,"Apr 27, 1989 (30)",Germany,£6.30m
15,Defensive Midfield,Julian Baumgartlinger,"Jan 2, 1988 (32)",Austria,£2.16m
30,Defensive Midfield,Adrian Stanilewicz,"Feb 22, 2000 (20)",Poland / Germany,£180k
10,Central Midfield,Kerem Demirbay,"Jul 3, 1993 (26)",Germany / Turkey,£21.60m
25,Central Midfield,Exequiel Palacios,"Oct 5, 1998 (21)",Argentina,£20.25m
20,Central Midfield,Charles Aránguiz,"Apr 17, 1989 (31)",Chile,£10.80m
29,Attacking Midfield,Kai Havertz,"Jun 11, 1999 (20)",Germany,£72.90m
11,Attacking Midfield,Nadiem Amiri,"Oct 27, 1996 (23)",Germany / Afghanistan,£14.40m
9,Left Winger,Leon Bailey,"Aug 9, 1997 (22)",Jamaica,£26.55m
19,Left Winger,Moussa Diaby,"Jul 7, 1999 (20)",France / Mali,£24.30m
7,Left Winger,Paulinho,"Jul 15, 2000 (19)",Brazil,£12.15m
38,Right Winger,Karim Bellarabi,"Apr 8, 1990 (30)",Germany / Morocco,£10.80m
31,Centre-Forward,Kevin Volland,"Jul 30, 1992 (27)",Germany,£25.20m
13,Centre-Forward,Lucas Alario,"Oct 8, 1992 (27)",Argentina / Italy,£12.15m
1,Goalkeeper,Yann Sommer,"Dec 17, 1988 (31)",Switzerland,£8.55m
21,Goalkeeper,Tobias Sippel,"Mar 22, 1988 (32)",Germany,£360k
31,Goalkeeper,Max Grün,"Apr 5, 1987 (33)",Germany,£135k
28,Centre-Back,Matthias Ginter,"Jan 19, 1994 (26)",Germany,£25.20m
30,Centre-Back,Nico Elvedi,"Sep 30, 1996 (23)",Switzerland,£25.20m
24,Centre-Back,Tony Jantschke,"Apr 7, 1990 (30)",Germany,£2.16m
4,Centre-Back,Mamadou Doucouré,"May 21, 1998 (21)",France / Senegal,£405k
25,Left-Back,Ramy Bensebaini,"Apr 16, 1995 (25)",Algeria,£8.55m
17,Left-Back,Oscar Wendt,"Oct 24, 1985 (34)",Sweden,£1.08m
18,Right-Back,Stefan Lainer,"Aug 27, 1992 (27)",Austria,£13.05m
8,Defensive Midfield,Denis Zakaria,"Nov 20, 1996 (23)",Switzerland / DR Congo,£32.40m
6,Defensive Midfield,Christoph Kramer,"Feb 19, 1991 (29)",Germany,£6.30m
5,Defensive Midfield,Tobias Strobl,"May 12, 1990 (29)",Germany,£3.15m
32,Central Midfield,Florian Neuhaus,"Mar 16, 1997 (23)",Germany,£15.75m
22,Central Midfield,Lászlo Bénes,"Sep 9, 1997 (22)",Slovakia,£7.20m
23,Central Midfield,Jonas Hofmann,"Jul 14, 1992 (27)",Germany,£6.30m
26,Attacking Midfield,Torben Müsel,"Jul 25, 1999 (20)",Germany,£293k
19,Left Winger,Fabian Johnson,"Dec 11, 1987 (32)",United States / Germany,£1.44m
37,Left Winger,Keanan Bennetts,"Mar 9, 1999 (21)",England / Germany,£1.17m
7,Right Winger,Patrick Herrmann,"Feb 12, 1991 (29)",Germany,£4.68m
16,Right Winger,Ibrahima Traoré,"Apr 21, 1988 (31)",Guinea / France,£720k
13,Second Striker,Lars Stindl,"Aug 26, 1988 (31)",Germany,£5.85m
11,Second Striker,Raffael,"Mar 28, 1985 (35)",Brazil / Germany,£1.08m
14,Centre-Forward,Alassane Plea,"Mar 10, 1993 (27)",France / Mali,£21.60m
10,Centre-Forward,Marcus Thuram,"Aug 6, 1997 (22)",France / Guadeloupe,£20.25m
36,Centre-Forward,Breel Embolo,"Feb 14, 1997 (23)",Switzerland / Cameroon,£11.70m
35,Goalkeeper,Alexander Nübel,"Sep 30, 1996 (23)",Germany,£8.55m
23,Goalkeeper,Markus Schubert,"Jun 12, 1998 (21)",Germany,£1.62m
34,Goalkeeper,Michael Langer,"Jan 6, 1985 (35)",Austria,£90k
4,Centre-Back,Ozan Kabak,"Mar 25, 2000 (20)",Turkey,£26.10m
5,Centre-Back,Matija Nastasic,"Mar 28, 1993 (27)",Serbia,£11.70m
17,Centre-Back,Benjamin Stambouli,"Aug 13, 1990 (29)",France / Algeria,£8.55m
26,Centre-Back,Salif Sané,"Aug 25, 1990 (29)",Senegal / France,£8.55m
21,Centre-Back,Jean-Clair Todibo,"Dec 30, 1999 (20)",France / French Guiana,£8.10m
31,Centre-Back,Timo Becker,"Mar 25, 1997 (23)",Germany,£585k
33,Centre-Back,Malick Thiaw,"Aug 8, 2001 (18)",Finland,
3,Left-Back,Juan Miranda,"Jan 19, 2000 (20)",Spain,£3.60m
24,Left-Back,Bastian Oczipka,"Jan 12, 1989 (31)",Germany,£2.88m
20,Right-Back,Jonjoe Kenny,"Mar 15, 1997 (23)",England,£8.55m
6,Defensive Midfield,Omar Mascarell,"Feb 2, 1993 (27)",Spain,£9.90m
2,Central Midfield,Weston McKennie,"Aug 28, 1998 (21)",United States,£18.00m
8,Central Midfield,Suat Serdar,"Apr 11, 1997 (23)",Germany / Turkey,£18.00m
16,Central Midfield,Nassim Boujellab,"Jun 20, 1999 (20)",Morocco / Germany,£810k
18,Right Midfield,Daniel Caligiuri,"Jan 15, 1988 (32)",Italy / Germany,£3.60m
28,Right Midfield,Alessandro Schöpf,"Feb 7, 1994 (26)",Austria,£3.60m
25,Attacking Midfield,Amine Harit,"Jun 18, 1997 (22)",Morocco / France,£21.60m
37,Attacking Midfield,Levent Mercan,"Dec 10, 2000 (19)",Germany,£810k
9,Left Winger,Benito Raman,"Nov 7, 1994 (25)",Belgium,£7.20m
14,Right Winger,Rabbi Matondo,"Sep 9, 2000 (19)",Wales / England,£7.20m
11,Second Striker,Michael Gregoritsch,"Apr 18, 1994 (26)",Austria,£4.95m
15,Centre-Forward,Ahmed Kutucu,"Mar 1, 2000 (20)",Turkey / Germany,£4.86m
19,Centre-Forward,Guido Burgstaller,"Apr 29, 1989 (30)",Austria,£2.16m
1,Goalkeeper,Oliver Baumann,"Jun 2, 1990 (29)",Germany,£4.95m
28,Goalkeeper,Michael Esser,"Nov 22, 1987 (32)",Germany,£360k
12,Goalkeeper,Philipp Pentke,"May 1, 1985 (34)",Germany,£270k
33,Goalkeeper,Alexander Stolz,"Oct 13, 1983 (36)",Germany,£90k
38,Centre-Back,Stefan Posch,"May 14, 1997 (22)",Austria,£9.90m
21,Centre-Back,Benjamin Hübner,"Jul 4, 1989 (30)",Germany,£4.32m
25,Centre-Back,Kevin Akpoguma,"Apr 19, 1995 (25)",Germany / Nigeria,£4.32m
4,Centre-Back,Ermin Bicakcic,"Jan 24, 1990 (30)",Bosnia-Herzegovina / Germany,£2.52m
31,Centre-Back,Lucas Ribeiro,"Jan 19, 1999 (21)",Brazil,£2.07m
6,Centre-Back,Havard Nordtveit,"Jun 21, 1990 (29)",Norway,£1.44m
5,Left-Back,Konstantinos Stafylidis,"Dec 2, 1993 (26)",Greece,£2.16m
3,Right-Back,Pavel Kaderabek,"Apr 25, 1992 (27)",Czech Republic,£12.15m
18,Defensive Midfield,Diadie Samassékou,"Jan 11, 1996 (24)",Mali,£10.80m
16,Defensive Midfield,Sebastian Rudy,"Feb 28, 1990 (30)",Germany,£4.68m
11,Central Midfield,Florian Grillitsch,"Aug 7, 1995 (24)",Austria,£18.00m
8,Central Midfield,Dennis Geiger,"Jun 10, 1998 (21)",Germany,£9.90m
41,Central Midfield,Ilay Elmkies,"Mar 10, 2000 (20)",Israel,£473k
17,Left Midfield,Steven Zuber,"Aug 17, 1991 (28)",Switzerland,£4.05m
